,formattedAddress,location,rating,businessStatus,userRatingCount,displayName,primaryTypeDisplayName,priceRange,websiteUri
240,"C. 62 468 x 55-y 57, Parque Santa Lucia, Centro, 97000 Mérida, Yuc., Mexico","{'latitude': 20.9704814, 'longitude': -89.6236147}",4.7,OPERATIONAL,908.0,"{'text': 'El Hoyo Casa de Té', 'languageCode': 'es'}","{'text': 'Tea House', 'languageCode': 'en-US'}",,https://www.facebook.com/elhoyocasadete/
241,"C. 59 515, Parque Santa Lucia, Centro, 97000 Mérida, Yuc., Mexico","{'latitude': 20.9689751, 'longitude': -89.6243456}",4.5,OPERATIONAL,579.0,"{'text': 'Kibum cafetería', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}","{'startPrice': {'currencyCode': 'MXN', 'units': '100'}, 'endPrice': {'currencyCode': 'MXN', 'units': '200'}}",https://instagram.com/kibum.cafeteria?utm_medium=copy_link
242,"C. 58 444, Parque Santa Lucia, Centro, 97000 Mérida, Yuc., Mexico","{'latitude': 20.972247799999998, 'longitude': -89.6206701}",4.8,OPERATIONAL,875.0,"{'text': 'Tinoc Café', 'languageCode': 'en'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}","{'startPrice': {'currencyCode': 'MXN', 'units': '200'}, 'endPrice': {'currencyCode': 'MXN', 'units': '300'}}",https://www.instagram.com/tinoc.cafe/
243,"C. 60 53, entre y 55, Parque Santa Lucia, Centro, 97000 Mérida, Yuc., Mexico","{'latitude': 20.9715638, 'longitude': -89.62218539999999}",4.3,OPERATIONAL,681.0,"{'text': 'Bengala Kaffeehaus', 'languageCode': 'en'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}","{'startPrice': {'currencyCode': 'MXN', 'units': '1'}, 'endPrice': {'currencyCode': 'MXN', 'units': '100'}}",
244,"Calle 62 # 489 x 59, Edificio Condesa, Local V, Centro, 97000 Mérida, Yuc., Mexico","{'latitude': 20.968672, 'longitude': -89.62433589999999}",4.3,OPERATIONAL,418.0,"{'text': 'Condesa Barra De Café', 'languageCode': 'es'}","{'text': 'Cafe', 'languageCode': 'en-US'}","{'startPrice': {'currencyCode': 'MXN', 'units': '100'}, 'endPrice': {'currencyCode': 'MXN', 'units': '200'}}",
245,"C. 60 491-x 55 y 57, Parque Santa Lucia, Centro, 97000 Mérida, Yuc., Mexico","{'latitude': 20.9698891, 'longitude': -89.6226404}",4.6,OPERATIONAL,681.0,"{'text': 'Márago Coffee', 'languageCode': 'en'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}","{'startPrice': {'currencyCode': 'MXN', 'units': '200'}, 'endPrice': {'currencyCode': 'MXN', 'units': '300'}}",https://www.facebook.com/MaragoCoffee.mx/
246,"Calle 58 491 D9 entre 57 y 59 Centro, Parque Santa Lucia, Santa Lucía, 97000 Mérida, Yuc., Mexico","{'latitude': 20.9690124, 'longitude': -89.6217778}",4.8,OPERATIONAL,99.0,"{'text': 'The Kai Coffee - Cafetería de especialidad Mérida', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}","{'startPrice': {'currencyCode': 'MXN', 'units': '100'}, 'endPrice': {'currencyCode': 'MXN', 'units': '200'}}",https://www.instagram.com/thekaicoffee/
247,"C. 59 511A, Parque Santa Lucia, Centro, 97000 Mérida, Yuc., Mexico","{'latitude': 20.968949, 'longitude': -89.623886}",4.0,OPERATIONAL,6089.0,"{'text': 'Café La Habana', 'languageCode': 'en'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}","{'startPrice': {'currencyCode': 'MXN', 'units': '100'}, 'endPrice': {'currencyCode': 'MXN', 'units': '200'}}",https://m.facebook.com/Caf%C3%A9-La-Habana-Merida-Yucatan-254787368047635/?locale2=es_LA
248,"C. 60 490, Parque Santa Lucia, Centro, 97000 Mérida, Yuc., Mexico","{'latitude': 20.9693512, 'longitude': -89.6224979}",3.7,OPERATIONAL,430.0,"{'text': 'Cafe Peon Contreras', 'languageCode': 'en'}","{'text': 'Cafe', 'languageCode': 'en-US'}","{'startPrice': {'currencyCode': 'MXN', 'units': '100'}, 'endPrice': {'currencyCode': 'MXN', 'units': '200'}}",
249,"C. 60 481, Parque Santa Lucia, Centro, 97000 Mérida, Yuc., Mexico","{'latitude': 20.970743499999998, 'longitude': -89.6225049}",4.3,OPERATIONAL,3256.0,"{'text': 'My Old Mill Sta Lucia', 'languageCode': 'en'}","{'text': 'Restaurant', 'languageCode': 'en-US'}","{'startPrice': {'currencyCode': 'MXN', 'units': '100'}, 'endPrice': {'currencyCode': 'MXN', 'units': '200'}}",
250,"58, x 55 y 57, Parque Santa Lucia, Centro, 97000 Mérida, Yuc., Mexico","{'latitude': 20.9700629, 'longitude': -89.621231}",4.9,OPERATIONAL,44.0,"{'text': 'Zynergia Café', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}","{'startPrice': {'currencyCode': 'MXN', 'units': '1'}, 'endPrice': {'currencyCode': 'MXN', 'units': '100'}}",
251,"C. 60 471-Local 5, Parque Santa Lucia, Centro, 97000 Mérida, Yuc., Mexico","{'latitude': 20.9714036, 'longitude': -89.6227838}",4.6,OPERATIONAL,792.0,"{'text': ""Ki'Xocolatl"", 'languageCode': 'es'}","{'text': 'Cafe', 'languageCode': 'en-US'}","{'startPrice': {'currencyCode': 'MXN', 'units': '100'}, 'endPrice': {'currencyCode': 'MXN', 'units': '200'}}",https://www.kixocolatl.mx/
252,"Calle 62 499 por 61 y 59, Calle 61, Centro, 97000 Mérida, Yuc., Mexico","{'latitude': 20.968121999999997, 'longitude': -89.6242688}",4.4,OPERATIONAL,1567.0,"{'text': 'The Italian Coffee', 'languageCode': 'en'}","{'text': 'Cafe', 'languageCode': 'en-US'}","{'startPrice': {'currencyCode': 'MXN', 'units': '100'}, 'endPrice': {'currencyCode': 'MXN', 'units': '200'}}",https://www.italiancoffeeyucatan.com/
253,"C. 59 510g, Centro, 97000 Mérida, Yuc., Mexico","{'latitude': 20.9688765, 'longitude': -89.624462}",4.5,OPERATIONAL,537.0,"{'text': 'Meriland coffee', 'languageCode': 'en'}","{'text': 'Brunch Restaurant', 'languageCode': 'en-US'}","{'startPrice': {'currencyCode': 'MXN', 'units': '100'}, 'endPrice': {'currencyCode': 'MXN', 'units': '200'}}",https://www.facebook.com/merilandrestaurante/
254,"Calle 54 x 57 Esquina, Parque Santa Lucia, Centro, 97000 Mérida, Yuc., Mexico","{'latitude': 20.9691594, 'longitude': -89.6186527}",4.3,OPERATIONAL,78.0,"{'text': 'Café Somel', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}","{'startPrice': {'currencyCode': 'MXN', 'units': '100'}, 'endPrice': {'currencyCode': 'MXN', 'units': '200'}}",
255,"C. 60, Parque Santa Lucia, Centro, 97000 Mérida, Yuc., Mexico","{'latitude': 20.970370799999998, 'longitude': -89.6223768}",4.8,OPERATIONAL,33.0,"{'text': 'Marquesitas “Una tradición yucateca”', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}","{'startPrice': {'currencyCode': 'MXN', 'units': '1'}, 'endPrice': {'currencyCode': 'MXN', 'units': '100'}}",
256,"C. 56 466, Parque Santa Lucia, Centro, 97300 Mérida, Yuc., Mexico","{'latitude': 20.9713873, 'longitude': -89.6196367}",4.8,OPERATIONAL,48.0,"{'text': 'Poki Café', 'languageCode': 'en'}","{'text': 'Cafe', 'languageCode': 'en-US'}","{'startPrice': {'currencyCode': 'MXN', 'units': '100'}, 'endPrice': {'currencyCode': 'MXN', 'units': '200'}}",https://www.instagram.com/pokii.cafe/
257,"C. 57-A 491, Parque Santa Lucia, Centro, 97000 Mérida, Yuc., Mexico","{'latitude': 20.969217099999998, 'longitude': -89.6218674}",4.6,OPERATIONAL,129.0,"{'text': 'II Caffé Italiano', 'languageCode': 'es'}","{'text': 'Italian Restaurant', 'languageCode': 'en-US'}","{'startPrice': {'currencyCode': 'MXN', 'units': '200'}, 'endPrice': {'currencyCode': 'MXN', 'units': '300'}}",
258,"Centro, 97000 Mérida, Yuc., Mexico","{'latitude': 20.9682388, 'longitude': -89.62270199999999}",3.9,OPERATIONAL,253.0,"{'text': 'Santa Clara Ice Cream and Coffee Shop', 'languageCode': 'en'}","{'text': 'Cafe', 'languageCode': 'en-US'}","{'startPrice': {'currencyCode': 'MXN', 'units': '100'}, 'endPrice': {'currencyCode': 'MXN', 'units': '200'}}",
259,"C. 53 399a, Chuminópolis, 97000 Mérida, Yuc Chuminopolis, Chuminópolis, 97158 Mérida, Yuc., Mexico","{'latitude': 20.97045, 'longitude': -89.6077689}",4.7,OPERATIONAL,20.0,"{'text': 'Amor Mio frappes, postres y algo más', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}","{'startPrice': {'currencyCode': 'MXN', 'units': '100'}, 'endPrice': {'currencyCode': 'MXN', 'units': '200'}}",https://www.facebook.com/share/KNzTgifJ8c59mUFu/
260,"calle 16 x 55 y 57 Local 4, Fraccionamiento del parque, Fraccionamiento del Parque, 97160 Mérida, Yuc., Mexico","{'latitude': 20.967955600000003, 'longitude': -89.5879211}",4.5,OPERATIONAL,705.0,"{'text': 'Bejar Coffee', 'languageCode': 'es'}","{'text': 'Cafe', 'languageCode': 'en-US'}","{'startPrice': {'currencyCode': 'MXN', 'units': '100'}, 'endPrice': {'currencyCode': 'MXN', 'units': '200'}}",https://www.bejarcoffee.com/
261,"Calle 63 c, y 10 Col-No. 244 a, entre 8, Cortés Sarmiento, 97168 Mérida, Yuc., Mexico","{'latitude': 20.9607049, 'longitude': -89.59456349999999}",4.8,OPERATIONAL,201.0,"{'text': 'Tŷ Café', 'languageCode': 'en'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}","{'startPrice': {'currencyCode': 'MXN', 'units': '100'}, 'endPrice': {'currencyCode': 'MXN', 'units': '200'}}",
262,"97168, Cortés Sarmiento, 97168 Mérida, Yuc., Mexico","{'latitude': 20.9615768, 'longitude': -89.59292909999999}",4.7,OPERATIONAL,11.0,"{'text': 'Cielito Cafeteria - Brunch + Bakery & Pastry', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}","{'startPrice': {'currencyCode': 'MXN', 'units': '100'}, 'endPrice': {'currencyCode': 'MXN', 'units': '200'}}",https://www.instagram.com/cielitocafeteria.mid
263,"Avenida Quetzalcoatl, Col. Cortes Sarmiento C.65 #191 x 2b y 4, Cortés Sarmiento, 97168 Mérida, Yuc., Mexico","{'latitude': 20.9597806, 'longitude': -89.5888385}",4.6,OPERATIONAL,41.0,"{'text': 'Cafetería Manina', 'languageCode': 'en'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}","{'startPrice': {'currencyCode': 'MXN', 'units': '1'}, 'endPrice': {'currencyCode': 'MXN', 'units': '200'}}",https://www.facebook.com/profile.php?id=100092484905282&mibextid=ZbWKwL
264,"C. 57 686, entre 12 y 14, Del parque, Fraccionamiento del Parque, 97160 Mérida, Yuc., Mexico","{'latitude': 20.9674867, 'longitude': -89.5850883}",4.8,OPERATIONAL,16.0,"{'text': 'Aleida Café y Comida Confortable', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}","{'startPrice': {'currencyCode': 'MXN', 'units': '100'}, 'endPrice': {'currencyCode': 'MXN', 'units': '200'}}",
265,"C-63C 213-Local 2 X 4 y 6, Cortés Sarmiento, 97168 Mérida, Yuc., Mexico","{'latitude': 20.9607167, 'longitude': -89.5920364}",5.0,OPERATIONAL,3.0,"{'text': 'Antojos Dulce & Picante', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}",,
266,"Calle 63B, Cortés Sarmiento, 97168 Mérida, Yuc., Mexico","{'latitude': 20.961543400000004, 'longitude': -89.59118439999999}",5.0,OPERATIONAL,19.0,"{'text': 'Meow Kahve', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}","{'startPrice': {'currencyCode': 'MXN', 'units': '1'}, 'endPrice': {'currencyCode': 'MXN', 'units': '200'}}",
267,"C. 59 204, Esperanza, 97169 Mérida, Yuc., Mexico","{'latitude': 20.9651514, 'longitude': -89.5909367}",4.5,OPERATIONAL,37.0,"{'text': 'Café Renacer', 'languageCode': 'es'}","{'text': 'Cafeteria', 'languageCode': 'en-US'}","{'startPrice': {'currencyCode': 'MXN', 'units': '100'}, 'endPrice': {'currencyCode': 'MXN', 'units': '200'}}",
268,"x y a, C. 8 57-# 481 57, Lázaro Cárdenas, 97157 Mérida, Yuc., Mexico","{'latitude': 20.9708044, 'longitude': -89.5934973}",5.0,OPERATIONAL,1.0,"{'text': 'marcelina repostería', 'languageCode': 'es'}","{'text': 'Bakery', 'languageCode': 'en-US'}",,
269,"97167, Emilio Portes Gil, 97167 Mérida, Yuc., Mexico","{'latitude': 20.965029899999998, 'longitude': -89.58866309999999}",5.0,OPERATIONAL,2.0,"{'text': 'Emuná', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}",,
270,"C. 2 A 495, Esperanza, 97169 Mérida, Yuc., Mexico","{'latitude': 20.965097099999998, 'longitude': -89.5894447}",3.7,OPERATIONAL,7.0,"{'text': 'Crunchy cookies and monchies', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}",,
271,"C. 55 671, Fraccionamiento del Parque, 97160 Mérida, Yuc., Mexico","{'latitude': 20.970020299999998, 'longitude': -89.58444209999999}",5.0,OPERATIONAL,4.0,"{'text': 'Club dle parque', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}",,
272,"C. 10, Lázaro Cárdenas, 97157 Mérida, Yuc., Mexico","{'latitude': 20.9693738, 'longitude': -89.59428059999999}",3.0,OPERATIONAL,2.0,"{'text': 'Cafetería Latte Chocolate', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}",,
273,"C. 16 657, entre 55 y 57, Fraccionamiento del Parque, 97160 Mérida, Yuc., Mexico","{'latitude': 20.9677979, 'longitude': -89.5879198}",5.0,OPERATIONAL,5.0,"{'text': 'Pepper`s Esquites y Snacks', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}",,
274,"C. 65 404, Pacabtún, 97160 Mérida, Yuc., Mexico","{'latitude': 20.966980400000004, 'longitude': -89.57920229999999}",4.5,OPERATIONAL,65.0,"{'text': 'MachaDaka2', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}","{'startPrice': {'currencyCode': 'MXN', 'units': '100'}, 'endPrice': {'currencyCode': 'MXN', 'units': '200'}}",https://www.facebook.com/machadaka2/
275,"C.51 171 A x 44 y 42, Av Fidel Velázquez, Fidel Velázquez, 97166 Mérida, Yuc., Mexico","{'latitude': 20.9705589, 'longitude': -89.57601799999999}",4.6,OPERATIONAL,121.0,"{'text': 'Aloha cool', 'languageCode': 'es'}","{'text': 'Cafe', 'languageCode': 'en-US'}","{'startPrice': {'currencyCode': 'MXN', 'units': '1'}, 'endPrice': {'currencyCode': 'MXN', 'units': '200'}}",
276,"C. 38 146, Fidel Velázquez Segunda Etapa, 97166 Mérida, Yuc., Mexico","{'latitude': 20.9683007, 'longitude': -89.5726373}",4.8,OPERATIONAL,25.0,"{'text': 'Frappé de las Maravillas', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}","{'startPrice': {'currencyCode': 'MXN', 'units': '1'}, 'endPrice': {'currencyCode': 'MXN', 'units': '100'}}",
277,"C. 34 1406, Fidel Velázquez Segunda Etapa, 97166 Mérida, Yuc., Mexico","{'latitude': 20.9699571, 'longitude': -89.57198129999999}",5.0,OPERATIONAL,1.0,"{'text': 'Dona Con Chispas', 'languageCode': 'es'}","{'text': 'Cafe', 'languageCode': 'en-US'}",,
278,"Calle 51 325, Pacabtún, 97160 Mérida, Yuc., Mexico","{'latitude': 20.9704616, 'longitude': -89.5779477}",4.0,OPERATIONAL,19.0,"{'text': 'Frappés & Smoothies “El Papi”', 'languageCode': 'es'}","{'text': 'Cafe', 'languageCode': 'en-US'}",,
279,"C. 36 599Salvador Alvarado, Oriente97166, 97166 Mérida, Yuc., Mexico","{'latitude': 20.9714466, 'longitude': -89.5714654}",5.0,OPERATIONAL,3.0,"{'text': 'El cafe.g.t', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}",,
280,"Calle 51 173, Fidel Velázquez, 97166 Mérida, Yuc., Mexico","{'latitude': 20.970494199999997, 'longitude': -89.57622099999999}",,OPERATIONAL,,"{'text': 'Café Frio', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}",,
281,"C. 59 698, Fraccionamiento del Parque, 97167 Mérida, Yuc., Mexico","{'latitude': 20.9647339, 'longitude': -89.5838368}",4.8,OPERATIONAL,5.0,"{'text': 'Tienda de Postres y Frappés Pancita feliz', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}","{'startPrice': {'currencyCode': 'MXN', 'units': '1'}, 'endPrice': {'currencyCode': 'MXN', 'units': '100'}}",
282,"C. 8 221, Vergel Ill, 97176 Mérida, Yuc., Mexico","{'latitude': 20.959045099999997, 'longitude': -89.58271230000001}",2.3,OPERATIONAL,3.0,"{'text': 'LunaCoffe', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}",,
283,"C. 59 Diag. 342, Melchor Ocampo, 97165 Kanasín, Yuc., Mexico","{'latitude': 20.9684653, 'longitude': -89.5640468}",5.0,OPERATIONAL,2.0,"{'text': 'Frapperia’ Frappemania.', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}",,https://www.facebook.com/share/18sq2unt2w/?mibextid=wwXIfr
284,"C. 45 304-por 20 y 24, Las Brisas, 97144 Mérida, Yuc., Mexico","{'latitude': 20.9720816, 'longitude': -89.5611471}",,OPERATIONAL,,"{'text': 'AMBA CAFE', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}",,
285,"C. 45ᴬ 346, Francisco Villa Oriente, 97178 Kanasín, Yuc., Mexico","{'latitude': 20.9622223, 'longitude': -89.56468939999999}",,OPERATIONAL,,"{'text': 'LA CASA DE LOS JUGOS', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}",,
286,"C. 12 549, Amalia Solorzano, 97175 Mérida, Yuc., Mexico","{'latitude': 20.963000299999997, 'longitude': -89.56848529999999}",4.1,OPERATIONAL,9.0,"{'text': 'SA. BE A CAFÉ', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}","{'startPrice': {'currencyCode': 'MXN', 'units': '1'}, 'endPrice': {'currencyCode': 'MXN', 'units': '100'}}",
287,"C. 45 292, entre 4B, San Camilo, 97370 Kanasín, Yuc., Mexico","{'latitude': 20.971516599999998, 'longitude': -89.5571137}",5.0,OPERATIONAL,1.0,"{'text': ""Pooch'i - El Antojo"", 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}",,
288,"97370 Kanasín, Yucatan, Mexico","{'latitude': 20.967425799999997, 'longitude': -89.5419799}",5.0,OPERATIONAL,1.0,"{'text': 'Vistana coffee', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}",,
289,"C. 119, Cd Caucel, 97314 Mérida, Yuc., Mexico","{'latitude': 20.9839278, 'longitude': -89.7059086}",5.0,OPERATIONAL,1.0,"{'text': 'Elotes y esquites. Frappes y café Las hijas del maíz', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}",,
290,"C. 119 736, 97314 Caucel, Yuc., Mexico","{'latitude': 20.9825892, 'longitude': -89.7069746}",,OPERATIONAL,,"{'text': 'FrappeArte a Domicilio', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}",,
291,"C. 9 377, Juan Pablo II, 97246 Mérida, Yuc., Mexico","{'latitude': 20.9755543, 'longitude': -89.6794656}",3.8,OPERATIONAL,33.0,"{'text': 'La Banqueta frappé y snack Suc. Juan Pablo 2', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}","{'startPrice': {'currencyCode': 'MXN', 'units': '1'}, 'endPrice': {'currencyCode': 'MXN', 'units': '100'}}",
292,"C. 17 Diag. 450, Juan Pablo II, 97246 Mérida, Yuc., Mexico","{'latitude': 20.975531099999998, 'longitude': -89.6844062}",5.0,OPERATIONAL,4.0,"{'text': 'Frappes y snacks “Dulce granizo”', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}",,
293,"C. 5 L 400, Juan Pablo II, 97246 Mérida, Yuc., Mexico","{'latitude': 20.9798455, 'longitude': -89.67997009999999}",,OPERATIONAL,,"{'text': 'Leche y canela', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}",,
294,"C. 32 238, Juan Pablo II, 97246 Mérida, Yuc., Mexico","{'latitude': 20.980465199999998, 'longitude': -89.68096129999999}",5.0,OPERATIONAL,2.0,"{'text': 'El Rincón de las Delicias', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}",,
295,"C. 32 342, Juan Pablo II, 97246 Mérida, Yuc., Mexico","{'latitude': 20.9742297, 'longitude': -89.6826724}",5.0,OPERATIONAL,2.0,"{'text': 'Club Media Luna', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}",,
296,"Calle 22, C. 5-I 284, entre 5h y, Fraccionamiento Juan Pablo ll, 97246 Mérida, Yuc., Mexico","{'latitude': 20.9758454, 'longitude': -89.6755077}",4.8,OPERATIONAL,298.0,"{'text': 'Azuquita', 'languageCode': 'en'}","{'text': 'Cafeteria', 'languageCode': 'en-US'}","{'startPrice': {'currencyCode': 'MXN', 'units': '200'}, 'endPrice': {'currencyCode': 'MXN', 'units': '300'}}",http://facebook.com/azuquitamx
297,"C 17 b x 130 y 128b, Manzana C17 b, entre 130 y 128b, Bosques de Yucalpetén, 97246 Mérida, Yuc., Mexico","{'latitude': 20.974297099999998, 'longitude': -89.66688599999999}",5.0,OPERATIONAL,6.0,"{'text': 'ARLETH COFFEE BREAK', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}","{'startPrice': {'currencyCode': 'MXN', 'units': '1'}, 'endPrice': {'currencyCode': 'MXN', 'units': '100'}}",
298,"C. 11 327, Juan Pablo II, 97246 Mérida, Yuc., Mexico","{'latitude': 20.9745287, 'longitude': -89.6763567}",5.0,OPERATIONAL,1.0,"{'text': 'Frapelopolis', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}",,
299,"C. 22 175, entre Calle 3-E, Fraccionamiento. Juan Pablo Nora, 97246 Mérida, Yuc., Mexico","{'latitude': 20.985213899999998, 'longitude': -89.6743226}",,OPERATIONAL,,"{'text': 'Beso Coffe', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}",,
300,"C. 13 166, entre 16 y 18, Fracc. Mulsay, 97246 Mérida, Yuc., Mexico","{'latitude': 20.9732336, 'longitude': -89.6724473}",5.0,OPERATIONAL,12.0,"{'text': 'Calle Reconcilio', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}","{'startPrice': {'currencyCode': 'MXN', 'units': '1'}, 'endPrice': {'currencyCode': 'MXN', 'units': '100'}}",
301,"C. 11 114, Mulsay I, 97246 Mérida, Yuc., Mexico","{'latitude': 20.9732077, 'longitude': -89.66971819999999}",4.8,OPERATIONAL,232.0,"{'text': 'Frutki', 'languageCode': 'es'}","{'text': 'Restaurant', 'languageCode': 'en-US'}","{'startPrice': {'currencyCode': 'MXN', 'units': '100'}, 'endPrice': {'currencyCode': 'MXN', 'units': '200'}}",http://www.facebook.com/frutkijuicebar
